ending	size	none	gzip	bzip2	lzma	snappy	deflate	lz4	lz4hc	pfor
exe	102400	0	8460111	23742987	100456730	1144386	10146497	1292603	3623096	2594722
exe	102400	366	7563487	26163142	58427357	1055455	7672180	1275403	5959443	2181908
exe	102400	366	10396455	22273254	65854703	1002390	9041636	1222337	3708366	2109446
exe	102400	366	7316091	38534367	60862516	946397	8347759	1222704	4708560	2039180
exe	102400	366	8936603	22966034	73207025	1283820	7675107	1268084	5090998	2114570
exe	102400	366	7776847	22233364	60971209	1111082	7185440	1362504	4069579	2187398
exe	102400	0	11336264	22441600	86084019	932490	6983425	1266254	4690993	2044304
exe	102400	0	7401728	21271230	63140309	946031	7114808	1201477	5471606	3441209
exe	102400	0	7202640	21174615	72960362	1032765	7036857	1196719	3741303	2329028
exe	102400	0	7855896	29380377	66593594	987385	7831010	1304314	3831698	2151534
exe	102400	0	8353980	21352110	62700780	1104861	6829352	1156097	4223651	2063334
exe	102400	366	7050763	24031005	62026665	1107789	6960735	1246126	4091537	5375723
exe	102400	0	8833766	30028509	69730683	939077	9394431	1194157	5850019	2435159
exe	102400	366	7353054	24997163	62443138	1022884	9552163	3493542	4069212	2009172
exe	102400	0	7917745	23725054	64824134	950789	7861385	1261862	4579373	5661179
exe	102400	365	7101634	23986722	58220950	1484006	7132375	1998558	3556123	2023078
exe	102400	0	7436495	21918996	74747390	1497912	8484631	1351525	21429696	2059309
exe	102400	366	8546480	26366254	62922923	939077	9201931	1870834	4051280	3628220
exe	102400	0	7649124	22166026	74936230	907970	9489217	1203307	7674741	2274865
exe	102400	0	9981445	21469952	88000601	972380	7134936	1325540	4059697	2398928
exe	102400	366	7233383	20552101	89279662	924073	7026976	1195988	3870124	2556296
exe	102400	366	8299084	70628040	56439778	939809	6935849	2127745	3680919	2106153
exe	102400	366	9816393	22538948	78049164	968721	8411437	1440089	4204987	2058943
exe	102400	0	7741714	24282792	58244007	933222	7327070	1186107	4638294	2611190
exe	102400	366	8381062	25542092	71951750	1055089	8350321	1248321	10996644	3063162
exe	102400	0	7427712	52489506	56171522	1486933	6929994	1494985	3674697	2368187
exe	102400	0	14193385	22992019	79432894	1110350	7724879	1346766	4651104	29139936
exe	102400	366	7439789	22452579	71245430	962865	7906765	1253444	3596380	3518795
exe	102400	0	7489926	23539508	66551142	966525	8066694	1400930	3675063	2095540
exe	102400	366	7725245	36765271	73590195	1152071	7577759	1191596	5660813	2142018
exe	102400	366	9052249	25848042	57547933	1101201	6914623	1171833	4028224	2068824
exe	102400	0	10405238	23126329	60561690	1046306	9091774	1239172	3862805	2269376
exe	102400	366	7812711	24394413	66713632	1025811	7579223	1243197	4179734	2557759
exe	102400	366	8060839	33138882	73693764	1054358	8643828	1326639	3901964	2614118
exe	102400	0	7078943	27644585	62686873	947860	7092484	1291872	5063184	2138724
exe	102400	0	9978518	30285419	58118844	992509	7364765	1299191	3577716	2019419
exe	102400	366	6237945	23737864	77032867	754994	5959809	1401663	4379554	2171295
exe	102400	366	7489561	24094318	72772620	1051796	7121396	1195988	3676161	2149337
exe	102400	366	7654979	29415877	82755895	983725	7249485	1224167	4550096	2122987
exe	102400	366	7279128	24039056	57160737	979699	8924892	1221971	4176807	2106519
exe	102400	0	8230283	24463581	61728033	972746	8168068	1313464	3779364	2079437
exe	102400	366	7324142	22104908	69684205	952252	6838501	1314927	4442135	2210820
exe	102400	366	8790581	27508078	67653808	945665	7306210	1227461	3878542	2031129
exe	102400	0	8753985	25313727	70309281	1063141	23567688	1280893	4595476	2374043
exe	102400	366	8507687	22296676	75781619	907969	8242725	1317855	4350276	2420521
exe	102400	366	8014360	22134552	128485217	1238440	9324165	1288211	3579179	2273401
exe	102400	366	8794973	24489930	65883981	1219776	7825886	3611384	4816155	2088953
exe	102400	366	9158746	23905844	60043111	967988	9106046	1672114	3797663	2035521
exe	102400	0	9361494	22033911	62499863	964695	8663224	1216116	4903988	2001486
exe	102400	366	8233577	23996604	259196624	953716	9220229	2543486	12383667	2280354
exe	102400	366	8063766	21713687	68459672	1004951	8309332	1189766	3638100	2250345
exe	102400	366	7965321	34804042	64544167	1134505	9487387	1225997	4035543	2140555
exe	102400	366	8650781	24201913	59723620	1110350	11273683	1368725	3579545	2053453
exe	102400	366	7522864	23103273	61069289	973478	7286448	1204039	3582107	2345131
exe	102400	0	9350880	22250930	65627070	950422	7238140	1343107	4447990	2035155
exe	102400	0	7459552	33396158	85807713	923706	6182318	1162684	5230799	2491884
exe	102400	366	8658101	21167661	59242370	945664	8357274	1560127	3755576	2359404
exe	102400	0	8505491	22585792	59074025	1314927	7484437	1222337	3729593	2361599
exe	102400	366	7633020	20635542	76371927	951886	8923063	1183910	4988893	2875786
exe	102400	366	8513543	24119203	61769022	1407884	7113344	1197086	3873784	2198377
exe	102400	0	8501832	49078672	61427939	940907	8351052	1159757	4983404	2471390
exe	102400	366	6742252	22650935	60124722	1101933	6534381	1169272	3993822	1991239
exe	102400	0	7216548	22788539	77995733	924073	7016363	1602213	4239022	2154095
exe	102400	365	7466505	24516280	72141322	996535	7745008	1335787	3768751	2023078
exe	102400	0	8036318	21970232	60822992	932124	8271271	1841557	3659327	2124817
exe	102400	366	7932018	22110764	63048817	888208	8408144	1340545	3849631	2349523
exe	102400	366	8033757	22314609	65491296	976772	7944094	1502670	5460261	2294628
exe	102400	0	7074186	22612142	64692750	1032765	7288643	1181715	3917335	2111276
exe	102400	1098	6912428	22486981	77990243	992874	7021852	1221971	5430984	2583743
exe	102400	366	8804854	21957057	63871881	3030592	7320483	4019806	5878930	2019784
exe	102400	366	9252069	21317343	62182201	968720	6941339	1260764	3924289	2012099
exe	102400	0	6313336	23023491	59282993	831116	5990185	1126088	3358500	2684384
exe	102400	0	4915333	21119354	78851003	698270	4965836	986287	4172416	2601310
exe	102400	366	7947388	40187084	52506707	1296629	6381406	1244661	18294071	2004780
exe	102400	366	11227571	20893550	61849169	953350	9615476	1169272	3773875	2209356
exe	102400	366	7971909	22452213	258174472	1098639	6900716	1204771	4474340	4053475
exe	102400	366	8205031	25306042	62666012	950788	8179046	1838630	4342226	1993069
exe	102400	366	6681135	27190051	51098457	986653	6722489	1054357	4557049	2177517
exe	102400	0	6268321	25051327	59031206	1099738	5463921	1054358	3468657	2122256
exe	102400	366	7358910	22125769	62620267	943103	7550312	1241002	4398219	2604603
exe	102400	366	19353552	24832478	78946887	1165978	23460459	1563786	9130201	1985017
exe	102400	366	7970078	22247636	60906066	988483	8023876	1248321	3945514	2128111
exe	102400	366	7392945	23467778	54957602	962865	10508075	1188302	4852386	2101761
exe	102400	366	7845283	22289723	70529229	1010075	7631923	1380436	5888445	2019052
exe	102400	0	7411609	21939490	80282675	1005318	8153063	1290773	3898670	2943857
exe	102400	366	7713900	66595424	83621046	954448	7431372	1382632	4387240	2043206
exe	102400	0	8118662	27012190	87656955	987751	9059569	1315660	4383214	2159219
exe	102400	366	7255707	21847266	77741384	1262228	6780679	1158659	3603699	2342569
exe	102400	0	7126519	23855339	63864562	949690	10716312	1213920	3876346	2257664
exe	102400	366	8025340	26022243	68569462	999462	7885173	1961595	3635904	2417227
exe	102400	366	8686646	25768261	60373947	976040	6935483	1231852	4109103	2164708
exe	102400	0	6681867	21624391	70561067	895892	7003553	1147679	3880372	3127207
exe	102400	366	8931480	26647319	74012158	1122427	13504997	1231487	4373699	2326832
exe	102400	366	5853313	28995378	49177119	619586	25480243	867713	3477074	2833700
exe	102400	0	15148931	27438545	58389662	905042	6967322	1172566	4562905	14582777
exe	102400	366	7083335	23385070	75465788	898088	6499247	1168906	5178831	2439185
exe	102400	366	7305112	26185466	55911684	3626755	7178121	1219044	3726299	2790149
exe	102400	0	15260918	22447456	75230470	1130845	6434837	1141458	8977226	2795639
exe	102400	0	6829352	23161462	68172386	1043745	6530355	1276867	3628219	2608263
exe	102400	366	6924871	20468660	60694902	914191	10369007	1299923	4128865	2302678
exe	102400	366	9869825	23377750	55269774	3152093	9363690	1273207	3757773	2101762
exe	102400	0	8388381	23801177	70598396	1042646	9372838	1232219	3769849	2462973
exe	102400	0	9632676	23443258	58334035	1029837	9855186	1253811	5085509	2094076
exe	102400	366	7141524	24556171	60438724	909434	12269119	1221606	4063723	3383752
exe	102400	0	8637606	22613240	77428114	996168	10120514	1664428	5217989	2011733
exe	102400	366	6113516	29176899	53991444	820503	5717903	1176225	3718614	2165806
exe	102400	0	9122516	23300164	59239077	1051429	8870363	1426182	3703243	2185568
exe	102400	366	8278957	22645079	64031810	1255640	7536771	1352989	4606089	3062065
exe	102400	366	7258268	23367869	64653592	975674	7239604	1276866	4497396	2083829
exe	102400	0	7265953	24106028	58558740	1100104	7396971	1812280	5112591	2376970
exe	102400	0	8011432	25246755	61013296	961035	8974664	1250882	4457140	2038083
exe	102400	366	6878392	21855684	55780668	992875	7691942	1171101	3769484	2086025
exe	102400	0	7394775	22691191	59709348	880888	6233554	1181349	4619996	2163244
exe	102400	0	7897616	24781607	59061216	1076682	7198981	1482541	12427950	2374043
exe	102400	0	7810150	21595480	62392268	1387024	7899080	1194158	4273789	2069556
exe	102400	0	7239969	22516990	86262979	971282	6891201	1198183	3765458	2026006
exe	102400	366	7534209	21189620	65006386	975674	6586348	1269913	3664816	2072850
exe	102400	0	8535500	71717530	60287579	833678	6648197	2356842	3657131	3297383
exe	102400	366	8588932	24745377	60080074	790127	5586155	1019590	4665010	2289869
exe	102400	0	5590546	22873810	67627092	715470	5539676	1011539	4092634	2576423
exe	102400	0	5394387	23469242	94659411	679605	5271421	977870	3794735	2151900
exe	102400	0	6603915	44229579	98905752	831116	15037310	1146216	5443427	2716224
exe	102400	0	5848554	24030639	64566491	761582	5655323	1096444	7097974	1973306
exe	102400	0	7082969	24063942	91077304	753531	6137670	1113645	4145699	2027836
exe	102400	366	5769872	20725571	62880837	829653	5813055	1081073	5690456	3417055
exe	102400	366	6694676	20864273	60607070	973478	5493931	821967	3525748	2633149
exe	102400	366	4751379	36748070	73308399	552980	4638660	895893	3271033	2067727
exe	102400	366	4509107	32857085	62308094	469173	3874151	1089125	3126109	2281818
exe	102400	0	4429692	95374149	73377566	816112	4226579	645936	7061011	2683287
exe	102400	0	6618920	68516397	76085739	732304	6233188	866250	6676011	3715320
exe	102400	0	6066673	38855687	94861792	707418	5414881	959206	5490271	2409175
exe	102400	366	10334240	25956003	60827749	819771	7619480	2671942	4179735	2072850
exe	102400	0	5641782	23023125	64699703	901748	5649833	1034595	3588328	2164342
exe	102400	365	6024220	19078709	80178739	658745	5298136	1015930	5920651	2510183
exe	102400	366	5955783	33102651	76725088	684363	5972618	1016296	4383580	2211553
exe	102400	0	5120276	28286130	61074046	717300	5211036	923341	4264273	2150069
exe	102400	365	4955956	22502717	68480898	676312	6110588	950422	4543142	2258762
exe	102400	366	4552658	21214872	89696136	600922	4822011	877594	4332344	2065530
exe	102400	0	5245071	54206634	75562404	696439	6625507	884914	4666839	2260592
exe	102400	366	52807899	27418416	65893130	801473	5763649	3063895	4186688	2053087
exe	102400	366	8611257	25863779	71009746	1586111	9634506	1024714	5081117	2193986
exe	102400	0	5196763	22277646	79590627	641910	4777362	807329	4015781	2067727
exe	102400	0	3697754	15183699	77260866	478688	3764359	609339	4639758	2009171
exe	102400	0	6641610	34851617	63532262	747675	10586393	1033497	4284036	2114205
exe	102400	366	5817081	22519552	67003114	689852	9588761	957010	4625119	2169832
exe	102400	0	5712780	27502223	60388952	619220	5460993	819406	4232800	3535995
exe	102400	0	5867219	104826769	51474673	763045	8050958	1218312	3536361	2286576
exe	102400	366	6382138	56102354	44345958	967257	3693362	823797	3615777	4141308
exe	102400	366	5617994	38581211	51690595	582623	5477828	892599	3510011	2444675
exe	102400	366	5252390	44187493	60461048	572010	18526462	856002	3497934	3069750
exe	102400	366	5165290	26447865	69668103	682899	5298137	3303971	3977353	2194717
exe	102400	0	5446720	35597097	66828182	752432	5653859	965793	5426226	2202037
exe	102400	0	7085897	22201524	51281075	623612	5499420	918217	15195776	3264445
exe	102400	0	6753597	21776634	74332015	764509	6194396	1008245	3953931	2767826
exe	102400	366	5506373	22454409	84825817	738526	5857703	1059847	4704169	2133967
exe	102400	0	9041271	20108180	112571410	843559	18907070	1191230	4518989	2184104
exe	102400	0	4226578	8519764	110699111	4716977	4057135	748407	6008483	3345325
exe	102400	366	11260508	9668542	41028447	353526	2718786	452338	7736590	2587403
exe	102400	0	8192588	26987671	84036787	689486	5480755	913093	3138919	2470659
exe	102400	366	6131449	23707488	38403715	648863	4673062	904676	3394730	2132137
exe	102400	0	5470874	25222601	49712897	626174	4664644	1344571	3297749	2250345
exe	102400	0	4135819	29343781	56781227	589211	4552292	854172	3759968	2003681
exe	102400	366	6173536	23632099	61527482	740356	5890275	2042475	4344055	2125549
exe	102400	0	7772455	21459705	84804591	669358	7119566	1193791	6291377	2813938
exe	102400	0	5705095	22698145	54061344	691315	5463555	965793	82457264	2416495
exe	102400	366	6906937	54832807	71050734	757191	6480950	1038255	3761432	2172393
exe	102400	366	9839449	36678170	82396514	707052	8662859	961035	4366379	2860416
exe	102400	366	7306942	22235559	66140891	714006	6788364	1004952	4005899	2219970
exe	102400	366	5912966	25872196	61539193	1298825	5671426	971648	3706536	2897012
exe	102400	366	8456817	22900892	89672348	700099	5848554	1039719	3469754	2036253
exe	102400	366	5009387	21008831	70927037	979333	4909843	1238805	3194546	7453696
exe	102400	366	5295209	21302339	62300043	652523	7170436	932490	3518429	2158852
exe	102400	366	15466227	26798098	53738559	514553	7112979	763046	3803153	2464437
exe	102400	366	5992746	27957123	57984168	558835	21984139	900650	4054939	18388857
exe	102400	366	6359814	24785999	86874879	764509	5907110	996534	7029538	3234802
exe	102400	366	8839987	31543255	45106076	412447	9131664	587746	3607725	2242294
exe	102400	0	5576274	25170999	40655158	558469	5503080	750969	4139844	7335854
exe	102400	366	3289332	12815145	49189195	312904	2861147	421597	3763994	3122816
exe	102400	0	5435009	20567838	82491665	658744	6358715	949690	4850922	2633149
exe	102400	0	5090998	25574297	67128276	565423	4938755	4251099	4868123	2061504
exe	102400	366	4811398	18164151	112031239	1823991	5067576	875399	4592915	2265350
exe	102400	366	5966397	18613928	87853115	634957	5902352	1247224	4688432	2138358
exe	102400	0	6901814	24837967	62099493	516749	5969691	879424	4217430	2434427
exe	102400	0	4535457	13839859	44541020	408056	4397120	696440	4893375	2159584
exe	102400	366	7846381	29449911	48246825	688022	12856134	706686	3297749	2522260
exe	102400	366	8189294	22198963	47688721	793055	7596790	812818	4457139	2025640
exe	102400	366	7987645	22166391	45265638	734134	7241433	722423	3943319	2161048
exe	102400	0	7600450	21301240	45852287	669724	7351590	772195	4592182	2055283
exe	102400	366	10371935	23600625	45048619	657646	7414537	649229	3412663	2252175
exe	102400	0	7107489	22310950	48029805	653987	7330364	760484	3768019	2211186
exe	102400	366	8359835	21450189	50569631	630199	6105465	681435	3263713	2044670
exe	102400	0	3078533	37617613	29433077	337058	3015586	529558	2677065	2333054
exe	102400	366	3883300	34638624	43284281	389025	3595648	560664	13853400	3426570
exe	102400	0	3164536	31259629	30309207	353892	3516964	748773	2697560	2033325
exe	102400	0	10322528	24510424	47576369	583721	8116832	716934	2786489	2143116
exe	102400	366	1946590	2797835	14611322	438797	1697365	153341	44437085	1793249
exe	102400	0	1889134	1692242	11287224	121136	1560127	133579	1818135	1856196
exe	97792	0	1696999	1824723	9371009	126991	1501572	138336	1866809	1794347
pak	102400	0	5447452	27617869	32976391	200551	24829550	380608	3144408	1976234
pak	102400	366	5453673	36628398	26413098	208968	5308018	408422	3596014	6857166
pak	102400	366	5408294	44062332	38569865	353526	5259710	509795	3072311	2204233
pak	102400	0	5441230	25851702	62473513	720593	5425129	939077	4120448	1990873
pak	102400	0	4350643	24164218	59108426	562861	4214868	1001292	3023638	2002584
pak	102400	0	16609880	23071067	80696220	851976	4917529	982261	3695558	2197279
pak	102400	366	5832818	24766969	80600335	637152	5226772	1014101	3816328	1990873
pak	102400	366	4713318	25762406	85244486	597628	6514619	2065896	3911845	2849071
pak	102400	366	5790731	20951373	72103994	819771	4912405	958473	3945881	2060773
pak	102400	732	5105271	23232094	67155358	673750	5021830	1066800	3364355	2500302
pak	102400	0	5205546	20673969	81846461	674847	6425323	1538169	5997139	2176419
pak	102400	366	4949368	28014214	142498179	599457	4240120	827091	3235901	2255835
